,showno,date,venue,setno,trackno,song
317,171,05-06-1967,"Cafe au Go-Go, New York, NY",1,11,Cold Rain and Snow
318,171,05-06-1967,"Cafe au Go-Go, New York, NY",1,12,Viola Lee Blues
319,171,05-06-1967,"Cafe au Go-Go, New York, NY",1,13,"It's All Over Now, Baby Blue"
320,172,06-06-1967,"Cafe au Go-Go, New York, NY",1,1,I'm a King Bee
321,172,06-06-1967,"Cafe au Go-Go, New York, NY",1,2,It Hurts Me Too
322,172,06-06-1967,"Cafe au Go-Go, New York, NY",1,3,The Same Thing
323,172,06-06-1967,"Cafe au Go-Go, New York, NY",1,4,Big Boss Man
324,172,06-06-1967,"Cafe au Go-Go, New York, NY",1,5,Alligator
325,172,06-06-1967,"Cafe au Go-Go, New York, NY",1,6,In the Midnight Hour
326,172,06-06-1967,"Cafe au Go-Go, New York, NY",1,7,Beat It On Down the Line
327,172,06-06-1967,"Cafe au Go-Go, New York, NY",1,8,Me and My Uncle
328,172,06-06-1967,"Cafe au Go-Go, New York, NY",1,9,Minglewood Blues
329,172,06-06-1967,"Cafe au Go-Go, New York, NY",1,10,Don't Ease Me In
330,172,06-06-1967,"Cafe au Go-Go, New York, NY",1,11,Cold Rain and Snow
331,172,06-06-1967,"Cafe au Go-Go, New York, NY",1,12,Viola Lee Blues
332,172,06-06-1967,"Cafe au Go-Go, New York, NY",1,13,"It's All Over Now, Baby Blue"
333,183,18-06-1967,"Monterey County Fairground, Monterey, CA",1,1,Cold Rain and Snow
334,183,18-06-1967,"Monterey County Fairground, Monterey, CA",1,2,Viola Lee Blues
335,183,18-06-1967,"Monterey County Fairground, Monterey, CA",1,3,Alligator
336,183,18-06-1967,"Monterey County Fairground, Monterey, CA",1,4,Caution (Do Not Stop on Tracks)
337,185,28-06-1967,"Civic Auditorium, Oakland, CA",1,1,"Good Morning, School Girl"
338,185,28-06-1967,"Civic Auditorium, Oakland, CA",1,2,The Golden Road (To Unlimited Devotion)
339,186,02-07-1967,"El Camino Park, Palo Alto, CA",1,1,Dancing in the Street
340,186,02-07-1967,"El Camino Park, Palo Alto, CA",1,2,
341,191,21-07-1967,"Continental Ballroom, Santa Clara, CA",1,1,Viola Lee Blues
342,191,21-07-1967,"Continental Ballroom, Santa Clara, CA",1,2,Morning Dew
343,191,21-07-1967,"Continental Ballroom, Santa Clara, CA",2,3,The Golden Road (To Unlimited Devotion)
344,191,21-07-1967,"Continental Ballroom, Santa Clara, CA",2,4,
345,191,21-07-1967,"Continental Ballroom, Santa Clara, CA",2,5,Minglewood Blues
346,191,21-07-1967,"Continental Ballroom, Santa Clara, CA",2,6,
347,191,21-07-1967,"Continental Ballroom, Santa Clara, CA",2,7,
348,191,21-07-1967,"Continental Ballroom, Santa Clara, CA",2,8,In the Midnight Hour
349,198,04-08-1967,"O'Keefe Centre, Toronto, ON",1,1,New Potato Caboose
350,198,04-08-1967,"O'Keefe Centre, Toronto, ON",1,2,Viola Lee Blues
351,198,04-08-1967,"O'Keefe Centre, Toronto, ON",1,3,Turn On Your Love Light
352,198,04-08-1967,"O'Keefe Centre, Toronto, ON",1,4,Alligator
353,199,05-08-1967,"O'Keefe Centre, Toronto, ON",1,1,Turn On Your Love Light
354,199,05-08-1967,"O'Keefe Centre, Toronto, ON",1,2,In the Midnight Hour
355,199,05-08-1967,"O'Keefe Centre, Toronto, ON",1,3,"Good Morning, School Girl"
356,199,05-08-1967,"O'Keefe Centre, Toronto, ON",1,4,Alligator
357,200,06-08-1967,"Place Ville Marie, Montreal, QC",1,1,Viola Lee Blues
358,200,06-08-1967,"Place Ville Marie, Montreal, QC",1,2,Alligator
359,200,06-08-1967,"Place Ville Marie, Montreal, QC",1,3,Dancing in the Street
360,210,03-09-1967,"Dance Hall, Rio Nido, CA",1,1,Dancing in the Street
361,210,03-09-1967,"Dance Hall, Rio Nido, CA",1,2,It Hurts Me Too
362,210,03-09-1967,"Dance Hall, Rio Nido, CA",1,3,Cold Rain and Snow
363,210,03-09-1967,"Dance Hall, Rio Nido, CA",1,4,"Good Morning, School Girl"
364,210,03-09-1967,"Dance Hall, Rio Nido, CA",1,5,Viola Lee Blues
365,210,03-09-1967,"Dance Hall, Rio Nido, CA",1,6,Big Boss Man
366,210,03-09-1967,"Dance Hall, Rio Nido, CA",1,7,Alligator
367,210,03-09-1967,"Dance Hall, Rio Nido, CA",1,8,In the Midnight Hour
368,211,04-09-1967,"Dance Hall, Rio Nido, CA",1,1,Caution (Do Not Stop on Tracks)
369,211,04-09-1967,"Dance Hall, Rio Nido, CA",1,2,Feedback
370,215,15-09-1967,"Hollywood Bowl, Los Angeles, CA",1,1,Viola Lee Blues
371,215,15-09-1967,"Hollywood Bowl, Los Angeles, CA",1,2,Cold Rain and Snow
372,215,15-09-1967,"Hollywood Bowl, Los Angeles, CA",1,3,Beat It On Down the Line
373,215,15-09-1967,"Hollywood Bowl, Los Angeles, CA",1,4,"Good Morning, School Girl"
374,215,15-09-1967,"Hollywood Bowl, Los Angeles, CA",1,5,Morning Dew
375,215,15-09-1967,"Hollywood Bowl, Los Angeles, CA",1,6,Alligator
376,215,15-09-1967,"Hollywood Bowl, Los Angeles, CA",1,7,Caution (Do Not Stop on Tracks)
377,215,15-09-1967,"Hollywood Bowl, Los Angeles, CA",1,8,Feedback
378,223,14-10-1967,"Continental Ballroom, Santa Clara, CA",1,1,Cold Rain and Snow
379,223,14-10-1967,"Continental Ballroom, Santa Clara, CA",1,2,"Good Morning, School Girl"
380,223,14-10-1967,"Continental Ballroom, Santa Clara, CA",1,3,Alligator
381,223,14-10-1967,"Continental Ballroom, Santa Clara, CA",1,4,Caution (Do Not Stop on Tracks)
382,224,22-10-1967,"Winterland Arena, San Francisco, CA",1,1,Morning Dew
383,224,22-10-1967,"Winterland Arena, San Francisco, CA",1,2,New Potato Caboose
384,224,22-10-1967,"Winterland Arena, San Francisco, CA",1,3,It Hurts Me Too
385,224,22-10-1967,"Winterland Arena, San Francisco, CA",1,4,Cold Rain and Snow
386,224,22-10-1967,"Winterland Arena, San Francisco, CA",1,5,Turn On Your Love Light
387,224,22-10-1967,"Winterland Arena, San Francisco, CA",1,6,Beat It On Down the Line
388,224,22-10-1967,"Winterland Arena, San Francisco, CA",1,7,That's It for the Other One
389,225,31-10-1967,"Winterland Arena, San Francisco, CA",1,1,Alligator
390,225,31-10-1967,"Winterland Arena, San Francisco, CA",1,2,Drums
391,225,31-10-1967,"Winterland Arena, San Francisco, CA",1,3,Caution (Do Not Stop on Tracks)
392,225,31-10-1967,"Winterland Arena, San Francisco, CA",1,4,Cryptical Envelopment
393,225,31-10-1967,"Winterland Arena, San Francisco, CA",1,5,The Other One
394,225,31-10-1967,"Winterland Arena, San Francisco, CA",1,6,Cryptical Envelopment
395,226,10-11-1967,"Shrine Auditorium, Los Angeles, CA",1,1,Viola Lee Blues
396,226,10-11-1967,"Shrine Auditorium, Los Angeles, CA",1,2,It Hurts Me Too
397,226,10-11-1967,"Shrine Auditorium, Los Angeles, CA",1,3,Beat It On Down the Line
398,226,10-11-1967,"Shrine Auditorium, Los Angeles, CA",1,4,Morning Dew
399,226,10-11-1967,"Shrine Auditorium, Los Angeles, CA",1,5,"Good Morning, School Girl"
400,226,10-11-1967,"Shrine Auditorium, Los Angeles, CA",1,6,Alligator
401,226,10-11-1967,"Shrine Auditorium, Los Angeles, CA",1,7,Caution (Do Not Stop on Tracks)
402,227,11-11-1967,"Shrine Auditorium, Los Angeles, CA",1,1,Turn On Your Love Light
403,227,11-11-1967,"Shrine Auditorium, Los Angeles, CA",1,2,Beat It On Down the Line
404,227,11-11-1967,"Shrine Auditorium, Los Angeles, CA",1,3,Death Don't Have No Mercy
405,227,11-11-1967,"Shrine Auditorium, Los Angeles, CA",1,4,"Good Morning, School Girl"
406,227,11-11-1967,"Shrine Auditorium, Los Angeles, CA",1,5,That's It for the Other One
407,227,11-11-1967,"Shrine Auditorium, Los Angeles, CA",1,6,New Potato Caboose
408,227,11-11-1967,"Shrine Auditorium, Los Angeles, CA",1,7,Alligator
409,227,11-11-1967,"Shrine Auditorium, Los Angeles, CA",1,8,Caution (Do Not Stop on Tracks)
410,230,08-12-1967,"Psychedelic Supermarket, Boston, MA",1,1,In the Midnight Hour
411,230,08-12-1967,"Psychedelic Supermarket, Boston, MA",1,2,
412,232,13-12-1967,"Shrine Auditorium, Los Angeles, CA",1,1,Dark Star
413,240,17-01-1968,"Carousel Ballroom, San Francisco, CA",1,1,Turn On Your Love Light
414,240,17-01-1968,"Carousel Ballroom, San Francisco, CA",1,2,Dark Star
415,240,17-01-1968,"Carousel Ballroom, San Francisco, CA",1,3,China Cat Sunflower
416,240,17-01-1968,"Carousel Ballroom, San Francisco, CA",1,4,The Eleven
417,240,17-01-1968,"Carousel Ballroom, San Francisco, CA",1,5,New Potato Caboose
418,240,17-01-1968,"Carousel Ballroom, San Francisco, CA",1,6,Born Cross-Eyed
419,240,17-01-1968,"Carousel Ballroom, San Francisco, CA",1,7,Feedback
420,240,17-01-1968,"Carousel Ballroom, San Francisco, CA",2,8,Beat It On Down the Line
421,240,17-01-1968,"Carousel Ballroom, San Francisco, CA",2,9,Morning Dew
422,240,17-01-1968,"Carousel Ballroom, San Francisco, CA",2,10,That's It for the Other One
423,240,17-01-1968,"Carousel Ballroom, San Francisco, CA",2,11,"Good Morning, School Girl"
424,241,20-01-1968,"Eureka Municipal Auditorum, Eureka, CA",1,1,"Good Morning, School Girl"
425,241,20-01-1968,"Eureka Municipal Auditorum, Eureka, CA",1,2,Clementine
426,241,20-01-1968,"Eureka Municipal Auditorum, Eureka, CA",1,3,New Potato Caboose
427,241,20-01-1968,"Eureka Municipal Auditorum, Eureka, CA",1,4,Born Cross-Eyed
428,241,20-01-1968,"Eureka Municipal Auditorum, Eureka, CA",1,5,Feedback
429,241,20-01-1968,"Eureka Municipal Auditorum, Eureka, CA",1,6,Spanish Jam
430,241,20-01-1968,"Eureka Municipal Auditorum, Eureka, CA",1,7,Caution (Do Not Stop on Tracks)
431,241,20-01-1968,"Eureka Municipal Auditorum, Eureka, CA",1,8,Dark Star
432,241,20-01-1968,"Eureka Municipal Auditorum, Eureka, CA",1,9,Viola Lee Blues
433,242,26-01-1968,"Eagles Auditorium, Seattle, WA",1,1,Alligator
434,242,26-01-1968,"Eagles Auditorium, Seattle, WA",1,2,That's It for the Other One
435,242,26-01-1968,"Eagles Auditorium, Seattle, WA",1,3,New Potato Caboose
436,242,26-01-1968,"Eagles Auditorium, Seattle, WA",1,4,Born Cross-Eyed
437,242,26-01-1968,"Eagles Auditorium, Seattle, WA",1,5,Dark Star
438,242,26-01-1968,"Eagles Auditorium, Seattle, WA",1,6,China Cat Sunflower
439,242,26-01-1968,"Eagles Auditorium, Seattle, WA",1,7,The Eleven
440,242,26-01-1968,"Eagles Auditorium, Seattle, WA",1,8,Caution (Do Not Stop on Tracks)
441,242,26-01-1968,"Eagles Auditorium, Seattle, WA",1,9,Feedback
442,242,26-01-1968,"Eagles Auditorium, Seattle, WA",2,10,And We Bid You Goodnight
443,243,27-01-1968,"Eagles Auditorium, Seattle, WA",1,1,Viola Lee Blues
444,243,27-01-1968,"Eagles Auditorium, Seattle, WA",1,2,Beat It On Down the Line
445,243,27-01-1968,"Eagles Auditorium, Seattle, WA",1,3,It Hurts Me Too
446,243,27-01-1968,"Eagles Auditorium, Seattle, WA",1,4,Dark Star
447,243,27-01-1968,"Eagles Auditorium, Seattle, WA",1,5,China Cat Sunflower
448,243,27-01-1968,"Eagles Auditorium, Seattle, WA",1,6,The Eleven
449,243,27-01-1968,"Eagles Auditorium, Seattle, WA",1,7,Turn On Your Love Light
450,245,30-01-1968,"EMU Ballroom, Eugene, OR",1,1,New Potato Caboose
451,246,02-02-1968,"Crystal Ballroom, Portland, OR",1,1,Viola Lee Blues
452,246,02-02-1968,"Crystal Ballroom, Portland, OR",1,2,That's It for the Other One
453,246,02-02-1968,"Crystal Ballroom, Portland, OR",1,3,Clementine
454,246,02-02-1968,"Crystal Ballroom, Portland, OR",1,4,"Good Morning, School Girl"
455,246,02-02-1968,"Crystal Ballroom, Portland, OR",1,5,Dark Star
456,247,03-02-1968,"Crystal Ballroom, Portland, OR",1,1,That's It for the Other One
457,247,03-02-1968,"Crystal Ballroom, Portland, OR",1,2,New Potato Caboose
458,247,03-02-1968,"Crystal Ballroom, Portland, OR",1,3,It Hurts Me Too
459,247,03-02-1968,"Crystal Ballroom, Portland, OR",1,4,Born Cross-Eyed
460,247,03-02-1968,"Crystal Ballroom, Portland, OR",1,5,"Good Morning, School Girl"
461,247,03-02-1968,"Crystal Ballroom, Portland, OR",1,6,Dark Star
462,247,03-02-1968,"Crystal Ballroom, Portland, OR",1,7,China Cat Sunflower
463,247,03-02-1968,"Crystal Ballroom, Portland, OR",1,8,The Eleven
464,249,14-02-1968,"Carousel Ballroom, San Francisco, CA",1,1,Morning Dew
465,249,14-02-1968,"Carousel Ballroom, San Francisco, CA",1,2,"Good Morning, School Girl"
466,249,14-02-1968,"Carousel Ballroom, San Francisco, CA",1,3,Dark Star
467,249,14-02-1968,"Carousel Ballroom, San Francisco, CA",1,4,China Cat Sunflower
468,249,14-02-1968,"Carousel Ballroom, San Francisco, CA",1,5,The Eleven
469,249,14-02-1968,"Carousel Ballroom, San Francisco, CA",1,6,Turn On Your Love Light
470,249,14-02-1968,"Carousel Ballroom, San Francisco, CA",2,7,That's It for the Other One
471,249,14-02-1968,"Carousel Ballroom, San Francisco, CA",2,8,New Potato Caboose
472,249,14-02-1968,"Carousel Ballroom, San Francisco, CA",2,9,Born Cross-Eyed
473,249,14-02-1968,"Carousel Ballroom, San Francisco, CA",2,10,Spanish Jam
474,249,14-02-1968,"Carousel Ballroom, San Francisco, CA",2,11,Alligator
475,249,14-02-1968,"Carousel Ballroom, San Francisco, CA",2,12,Caution (Do Not Stop on Tracks)
476,249,14-02-1968,"Carousel Ballroom, San Francisco, CA",2,13,Feedback
477,249,14-02-1968,"Carousel Ballroom, San Francisco, CA",3,14,In the Midnight Hour
478,252,17-02-1968,"Selland Arena, Fresno, CA",1,1,"Good Morning, School Girl"
479,252,17-02-1968,"Selland Arena, Fresno, CA",1,2,Viola Lee Blues
480,252,17-02-1968,"Selland Arena, Fresno, CA",1,3,The Eleven
481,252,17-02-1968,"Selland Arena, Fresno, CA",1,4,The Other One
482,254,23-02-1968,"Kings Beach, Lake Tahoe, CA",1,1,Viola Lee Blues
483,254,23-02-1968,"Kings Beach, Lake Tahoe, CA",1,2,It Hurts Me Too
484,254,23-02-1968,"Kings Beach, Lake Tahoe, CA",1,3,Dark Star
485,254,23-02-1968,"Kings Beach, Lake Tahoe, CA",1,4,China Cat Sunflower
486,254,23-02-1968,"Kings Beach, Lake Tahoe, CA",1,5,The Eleven
487,254,23-02-1968,"Kings Beach, Lake Tahoe, CA",1,6,Turn On Your Love Light
488,254,23-02-1968,"Kings Beach, Lake Tahoe, CA",1,7,Born Cross-Eyed
489,254,23-02-1968,"Kings Beach, Lake Tahoe, CA",1,8,Spanish Jam
490,255,24-02-1968,"Kings Beach, Lake Tahoe, CA",1,1,Dark Star
491,255,24-02-1968,"Kings Beach, Lake Tahoe, CA",1,2,Morning Dew
492,255,24-02-1968,"Kings Beach, Lake Tahoe, CA",1,3,"Good Morning, School Girl"
493,255,24-02-1968,"Kings Beach, Lake Tahoe, CA",1,4,That's It for the Other One
494,255,24-02-1968,"Kings Beach, Lake Tahoe, CA",1,5,New Potato Caboose
495,255,24-02-1968,"Kings Beach, Lake Tahoe, CA",1,6,Alligator
496,255,24-02-1968,"Kings Beach, Lake Tahoe, CA",1,7,China Cat Sunflower
497,255,24-02-1968,"Kings Beach, Lake Tahoe, CA",1,8,The Eleven
498,255,24-02-1968,"Kings Beach, Lake Tahoe, CA",1,9,Alligator
499,255,24-02-1968,"Kings Beach, Lake Tahoe, CA",1,10,Caution (Do Not Stop on Tracks)
500,255,24-02-1968,"Kings Beach, Lake Tahoe, CA",1,11,Feedback
501,258,03-03-1968,"Haight Street at Cole, San Francisco, CA",1,1,Viola Lee Blues
502,258,03-03-1968,"Haight Street at Cole, San Francisco, CA",1,2,Smokestack Lightning
503,258,03-03-1968,"Haight Street at Cole, San Francisco, CA",1,3,Turn On Your Love Light
504,258,03-03-1968,"Haight Street at Cole, San Francisco, CA",1,4,It Hurts Me Too
505,258,03-03-1968,"Haight Street at Cole, San Francisco, CA",1,5,That's It for the Other One
506,259,08-03-1968,"Melodyland, Anaheim, CA",1,1,
507,260,09-03-1968,"Melodyland, Anaheim, CA",1,1,
508,260,09-03-1968,"Melodyland, Anaheim, CA",1,2,China Cat Sunflower
509,260,09-03-1968,"Melodyland, Anaheim, CA",1,3,Morning Dew
510,260,09-03-1968,"Melodyland, Anaheim, CA",1,4,
511,260,09-03-1968,"Melodyland, Anaheim, CA",1,5,And We Bid You Goodnight
512,261,11-03-1968,"Sacramento Memorial Auditorium, Sacramento, CA",1,1,Cryptical Envelopment
513,261,11-03-1968,"Sacramento Memorial Auditorium, Sacramento, CA",1,2,The Other One
514,261,11-03-1968,"Sacramento Memorial Auditorium, Sacramento, CA",1,3,New Potato Caboose
515,261,11-03-1968,"Sacramento Memorial Auditorium, Sacramento, CA",1,4,Born Cross-Eyed
516,261,11-03-1968,"Sacramento Memorial Auditorium, Sacramento, CA",1,5,Caution (Do Not Stop on Tracks)
517,263,16-03-1968,"Carousel Ballroom, San Francisco, CA",1,1,Dark Star
518,263,16-03-1968,"Carousel Ballroom, San Francisco, CA",1,2,China Cat Sunflower
519,263,16-03-1968,"Carousel Ballroom, San Francisco, CA",1,3,The Eleven
520,263,16-03-1968,"Carousel Ballroom, San Francisco, CA",1,4,"Good Morning, School Girl"
521,263,16-03-1968,"Carousel Ballroom, San Francisco, CA",1,5,Morning Dew
522,263,16-03-1968,"Carousel Ballroom, San Francisco, CA",1,6,It Hurts Me Too
523,263,16-03-1968,"Carousel Ballroom, San Francisco, CA",1,7,That's It for the Other One
524,263,16-03-1968,"Carousel Ballroom, San Francisco, CA",1,8,Alligator
525,263,16-03-1968,"Carousel Ballroom, San Francisco, CA",1,9,Caution (Do Not Stop on Tracks)
526,263,16-03-1968,"Carousel Ballroom, San Francisco, CA",1,10,Feedback
527,263,16-03-1968,"Carousel Ballroom, San Francisco, CA",2,11,And We Bid You Goodnight
528,264,17-03-1968,"Carousel Ballroom, San Francisco, CA",1,1,Dark Star
529,264,17-03-1968,"Carousel Ballroom, San Francisco, CA",1,2,Born Cross-Eyed
530,264,17-03-1968,"Carousel Ballroom, San Francisco, CA",1,3,Cryptical Envelopment
531,264,17-03-1968,"Carousel Ballroom, San Francisco, CA",1,4,The Other One
532,264,17-03-1968,"Carousel Ballroom, San Francisco, CA",1,5,New Potato Caboose
533,264,17-03-1968,"Carousel Ballroom, San Francisco, CA",1,6,China Cat Sunflower
534,264,17-03-1968,"Carousel Ballroom, San Francisco, CA",1,7,The Eleven
535,264,17-03-1968,"Carousel Ballroom, San Francisco, CA",1,8,Caution (Do Not Stop on Tracks)
536,268,26-03-1968,"Melodyland, Anaheim, CA",1,1,"Good Morning, School Girl"
537,268,26-03-1968,"Melodyland, Anaheim, CA",1,2,Death Don't Have No Mercy
538,268,26-03-1968,"Melodyland, Anaheim, CA",1,3,Sitting on Top of the World
539,268,26-03-1968,"Melodyland, Anaheim, CA",1,4,Dark Star
540,270,29-03-1968,"Carousel Ballroom, San Francisco, CA",1,1,"Good Morning, School Girl"
541,270,29-03-1968,"Carousel Ballroom, San Francisco, CA",1,2,Death Don't Have No Mercy
542,270,29-03-1968,"Carousel Ballroom, San Francisco, CA",1,3,Sitting on Top of the World
543,270,29-03-1968,"Carousel Ballroom, San Francisco, CA",1,4,Dark Star
544,270,29-03-1968,"Carousel Ballroom, San Francisco, CA",1,5,Morning Dew
545,270,29-03-1968,"Carousel Ballroom, San Francisco, CA",1,6,Turn On Your Love Light
546,270,29-03-1968,"Carousel Ballroom, San Francisco, CA",1,7,That's It for the Other One
547,270,29-03-1968,"Carousel Ballroom, San Francisco, CA",1,8,New Potato Caboose
548,270,29-03-1968,"Carousel Ballroom, San Francisco, CA",1,9,Born Cross-Eyed
549,271,30-03-1968,"Carousel Ballroom, San Francisco, CA",1,1,Morning Dew
550,271,30-03-1968,"Carousel Ballroom, San Francisco, CA",1,2,That's It for the Other One
551,271,30-03-1968,"Carousel Ballroom, San Francisco, CA",1,3,Dark Star
552,271,30-03-1968,"Carousel Ballroom, San Francisco, CA",1,4,China Cat Sunflower
553,271,30-03-1968,"Carousel Ballroom, San Francisco, CA",1,5,The Eleven
554,271,30-03-1968,"Carousel Ballroom, San Francisco, CA",1,6,Turn On Your Love Light
555,271,30-03-1968,"Carousel Ballroom, San Francisco, CA",2,7,Born Cross-Eyed
556,271,30-03-1968,"Carousel Ballroom, San Francisco, CA",2,8,Feedback
557,271,30-03-1968,"Carousel Ballroom, San Francisco, CA",2,9,Spanish Jam
558,271,30-03-1968,"Carousel Ballroom, San Francisco, CA",2,10,Death Don't Have No Mercy
559,271,30-03-1968,"Carousel Ballroom, San Francisco, CA",2,11,Turn On Your Love Light
560,271,30-03-1968,"Carousel Ballroom, San Francisco, CA",2,12,Beat It On Down the Line
561,271,30-03-1968,"Carousel Ballroom, San Francisco, CA",2,13,Dancing in the Street
562,272,31-03-1968,"Carousel Ballroom, San Francisco, CA",1,1,Caution (Do Not Stop on Tracks)
563,272,31-03-1968,"Carousel Ballroom, San Francisco, CA",1,2,Feedback
564,272,31-03-1968,"Carousel Ballroom, San Francisco, CA",1,3,And We Bid You Goodnight
565,273,03-04-1968,"Winterland Arena, San Francisco, CA",1,1,Cryptical Envelopment
566,273,03-04-1968,"Winterland Arena, San Francisco, CA",1,2,The Other One
567,273,03-04-1968,"Winterland Arena, San Francisco, CA",1,3,New Potato Caboose
568,273,03-04-1968,"Winterland Arena, San Francisco, CA",1,4,Born Cross-Eyed
569,273,03-04-1968,"Winterland Arena, San Francisco, CA",1,5,Alligator
570,273,03-04-1968,"Winterland Arena, San Francisco, CA",1,6,Caution (Do Not Stop on Tracks)
571,284,03-05-1968,"Low Library Plaza, New York, NY",1,1,Morning Dew
572,286,05-05-1968,"Central Park, New York, NY",1,1,Morning Dew
573,286,05-05-1968,"Central Park, New York, NY",1,2,Cryptical Envelopment
574,286,05-05-1968,"Central Park, New York, NY",1,3,The Other One
575,286,05-05-1968,"Central Park, New York, NY",1,4,Cryptical Envelopment
576,286,05-05-1968,"Central Park, New York, NY",1,5,Alligator
577,288,08-05-1968,"Electric Circus, New York, NY",1,1,
578,288,08-05-1968,"Electric Circus, New York, NY",2,2,Viola Lee Blues
579,288,08-05-1968,"Electric Circus, New York, NY",2,3,
580,289,09-05-1968,"Electric Circus, New York, NY",1,1,He Was a Friend of Mine
581,293,18-05-1968,"Santa Clara County Fairgrounds, San Jose, CA",1,1,Alligator
582,293,18-05-1968,"Santa Clara County Fairgrounds, San Jose, CA",1,2,Caution (Do Not Stop on Tracks)
583,293,18-05-1968,"Santa Clara County Fairgrounds, San Jose, CA",1,3,Feedback
